timestamp,node-stores,bus_access,skb_kfree_skb,cpu_cycles,l2d_cache_wb_victim,syscalls_sys_enter_fcntl,syscalls_sys_exit_fcntl,sched_sched_stat_runtime,st_spec,syscalls_sys_enter_kill,fib_fib_table_lookup,sock_inet_sock_set_state,l2d_cache_wb,unaligned_st_spec,mem_access_rd,l2d_cache_refill_wr,mmc_mmc_request_start,br_mis_pred
2025-07-30T19:26:56.481804,17464,75605,180685288,3864396,3139,35725954,35725954,37492146682280,436498,214817,819889920,430545,3139,61,629098,1396,782216,16330
2025-07-30T19:27:01.633689,18221,77998,180685297,3831442,4369,35730378,35730378,37495900108767,425471,214842,819889987,430592,4369,66,633629,1790,782238,15371
2025-07-30T19:27:06.762096,17747,79556,180685310,3977211,3402,35734491,35734491,37499656831045,436639,214868,819890060,430642,3402,60,654904,1718,782335,15970
2025-07-30T19:27:11.912604,20571,78219,180686333,3939341,2508,35739457,35739457,37503825226838,433308,214940,819894365,430781,2508,65,631196,1685,783017,15576
2025-07-30T19:27:17.046833,21020,91977,180686341,3784897,3765,35744304,35744304,37507652220398,435945,214966,819894424,430829,3765,68,640581,1664,783035,17941
2025-07-30T19:27:22.158704,17722,81859,180686371,3737381,3186,35749154,35749154,37511699162081,436536,214991,819894618,430981,3186,63,635141,1523,783090,15566
2025-07-30T19:27:27.320918,17901,86505,180686382,3779522,3185,35754002,35754002,37515529202518,441822,215062,819894739,431065,3185,64,641232,1567,783293,15978
2025-07-30T19:27:32.477418,18486,79142,180686393,3968985,5409,35758823,35758823,37519382809003,431283,215088,819894849,431134,5409,68,642115,1607,783314,15664
2025-07-30T19:27:37.612279,20479,80404,180686411,3718394,4385,35763632,35763632,37523235968238,438682,215113,819895003,431256,4385,70,626877,1916,783340,15425
2025-07-30T19:27:42.744677,17061,84512,180686423,3782261,3256,35768447,35768447,37527077411422,437854,215139,819895133,431346,3256,65,623128,1530,783683,16314
2025-07-30T19:27:47.878999,17678,80893,180686442,4026342,3076,35773280,35773280,37530866398512,438075,215165,819895309,431467,3076,66,624791,1635,783939,16033
2025-07-30T19:27:53.034196,17781,78283,180686456,3774713,3179,35778107,35778107,37534676056318,433187,215191,819895444,431562,3179,64,640424,1650,783959,15941
2025-07-30T19:27:58.158159,19394,81336,180686465,4097016,3131,35782952,35782952,37538560511461,439569,215216,819895559,431636,3131,66,625687,1817,784020,15931
2025-07-30T19:28:03.286937,18146,84531,180686482,3747972,3505,35787358,35787358,37542201961318,433978,215242,819895698,431731,3505,62,637128,1624,784042,15300
2025-07-30T19:28:08.419796,17876,86216,180686490,3989150,3302,35791491,35791491,37545985950972,433855,215268,819895786,431798,3302,71,641775,1556,784151,15877
2025-07-30T19:28:13.582113,18306,74755,180686502,3796108,3366,35796309,35796309,37549834860432,430287,215294,819895892,431871,3366,66,632762,1464,784263,15307
2025-07-30T19:28:18.742168,17900,78068,180686515,3782615,3076,35801120,35801120,37553666678891,438180,215319,819895989,431936,3076,63,627927,1629,784379,16096
2025-07-30T19:28:23.878122,17490,78789,180686523,3641769,3109,35805931,35805931,37557433413528,444326,215345,819896074,431999,3109,66,643958,1508,784473,15619
2025-07-30T19:28:29.005281,19462,78293,180686533,3743728,4880,35810748,35810748,37561195409680,434376,215371,819896171,432065,4880,64,631829,1826,784557,15398
2025-07-30T19:28:34.165828,18349,81582,180686543,3934855,3105,35815567,35815567,37565067484121,435764,215397,819896263,432128,3105,66,645137,1531,784579,15668
2025-07-30T19:28:39.307891,17923,83727,180686551,3752744,3314,35820367,35820367,37569042727521,431300,215422,819896354,432193,3314,63,637980,1514,784599,15748
2025-07-30T19:28:44.442507,20680,83734,180686720,3737157,3223,35825280,35825280,37573990260322,437553,215492,819897667,432918,3223,63,677173,1556,784801,15699
2025-07-30T19:28:49.562434,18147,81453,180686731,3728900,3003,35830095,35830095,37577674914942,429690,215518,819897754,432964,3003,61,633783,1495,784836,15223
2025-07-30T19:28:54.688341,18381,86845,180686739,3851900,3565,35834924,35834924,37581453052684,431649,215543,819897818,433012,3565,68,655163,1726,784860,16461
2025-07-30T19:28:59.874767,18131,78658,180686750,3864704,4909,35839762,35839762,37585202238617,429323,215569,819897882,433060,4909,72,633784,1876,784879,15442
2025-07-30T19:29:05.047660,17610,78761,180686769,3822559,3574,35848428,35848428,37592741945493,434685,215620,819898024,433160,3574,61,644107,1462,785370,15394
2025-07-30T19:29:10.163143,16768,78765,180686788,4029675,3050,35853276,35853276,37596751019089,434755,215692,819898228,433279,3050,65,634764,1522,786001,17613
2025-07-30T19:29:15.296817,18334,83742,180686797,4007212,2953,35858087,35858087,37600568213866,454389,215717,819898295,433328,2953,67,648868,1499,786066,15673
2025-07-30T19:29:20.440192,17575,86305,180686810,3782025,3116,35862917,35862917,37604517618274,433531,215743,819898374,433377,3116,69,627685,1576,786486,15729
2025-07-30T19:29:25.614709,18663,81103,180686819,3834687,3353,35867744,35867744,37608363401720,437294,215769,819898436,433423,3353,67,651061,1580,786542,15405
2025-07-30T19:29:30.774714,18169,84997,180686828,4190070,3107,35872577,35872577,37612207363846,431204,215795,819898501,433471,3107,68,631139,1555,786654,16012
2025-07-30T19:29:35.894341,18171,82005,180686838,4465612,3501,35877406,35877406,37616050091565,434435,215821,819898562,433519,3501,68,656644,1815,786674,15881
2025-07-30T19:29:41.032179,17340,88395,180686847,3764028,2829,35882229,35882229,37619857505544,439700,215847,819898634,433566,2829,69,630517,1846,786697,15478
2025-07-30T19:29:46.178313,17654,81624,180686855,3836066,3116,35887062,35887062,37623635363626,430414,215872,819898724,433613,3116,66,624781,1506,786719,16394
2025-07-30T19:29:51.320614,17176,82075,180686866,3750513,4512,35891903,35891903,37627441235760,433639,215898,819898795,433660,4512,65,619593,1620,786739,15381
2025-07-30T19:29:56.449618,17738,80957,180686875,3847915,3108,35896746,35896746,37631197125736,434640,215924,819898850,433707,3108,67,635332,1503,786761,15728
2025-07-30T19:30:01.579547,17568,77716,180686886,3855551,3351,35901375,35901375,37634965517949,434358,215950,819898925,433755,3351,68,628706,1620,786869,15594
2025-07-30T19:30:06.682774,21212,83436,180686899,4030528,3646,35905586,35905586,37638631422858,435930,216019,819898985,433802,3646,66,640201,1641,786918,16128
2025-07-30T19:30:11.833804,17807,82775,180686907,4009050,4032,35910143,35910143,37642307876700,434453,216044,819899048,433849,4032,67,643921,1522,786936,15794
2025-07-30T19:30:17.000584,18347,81235,180686918,4208989,3306,35914956,35914956,37646187831340,428325,216070,819899116,433897,3306,67,644075,1516,787072,15990
2025-07-30T19:30:22.126674,17642,83376,180686927,4140048,3020,35919781,35919781,37650028020525,446463,216096,819899189,433944,3020,68,633252,1512,787094,15334
2025-07-30T19:30:27.253159,20570,81672,180686935,3727933,3752,35924594,35924594,37653659979850,441261,216121,819899260,433992,3752,64,645790,1554,787181,15593
2025-07-30T19:30:32.417242,17746,88885,180686949,3826663,2822,35929424,35929424,37657581862327,435351,216147,819899338,434042,2822,61,636539,1696,787271,15675
2025-07-30T19:30:37.550602,18101,80384,180686958,3785542,3481,35934252,35934252,37661479252335,428648,216173,819899401,434089,3481,67,634458,1545,787377,15621
2025-07-30T19:30:42.674054,17529,81570,180686966,3935421,3304,35939076,35939076,37665319836775,441515,216199,819899460,434136,3304,69,631285,1438,787468,15745
2025-07-30T19:30:47.826583,18775,75120,180686977,3956409,3028,35943917,35943917,37669035015301,437129,216225,819899533,434184,3028,79,632726,1597,787486,15508
2025-07-30T19:30:52.966893,20574,82436,180686987,3955308,3959,35948763,35948763,37673284854536,440528,216251,819899600,434231,3959,63,654601,1543,787576,15127
2025-07-30T19:30:58.082868,17472,83276,180686997,3720517,3118,35953614,35953614,37677061659921,447636,216277,819899671,434280,3118,64,632336,1537,787670,15750
2025-07-30T19:31:03.217510,17641,76084,180687008,3814165,3345,35958165,35958165,37680824339815,424764,216341,819899729,434327,3345,62,624422,1632,787872,15585
2025-07-30T19:31:08.361828,17556,83893,180687016,3994921,3054,35962170,35962170,37684520414916,439367,216366,819899794,434374,3054,69,622071,1583,787901,15648
2025-07-30T19:31:13.493029,17833,75942,180687026,3850410,3295,35967001,35967001,37688309123739,431177,216392,819899862,434421,3295,65,627362,1540,787918,17574
2025-07-30T19:31:18.646292,18159,81920,180687035,3831998,3462,35971838,35971838,37692068619291,441165,216418,819899919,434468,3462,72,660772,1575,787936,15253
2025-07-30T19:31:23.820399,18294,85806,180687043,4027670,3196,35976669,35976669,37696049753669,434864,216444,819899993,434516,3196,64,637528,1549,787958,15632
2025-07-30T19:31:29.011659,17922,85140,180687054,3905782,3217,35981496,35981496,37699893217482,444335,216470,819900058,434564,3217,63,634799,1513,788058,15938
2025-07-30T19:31:34.147237,17994,96006,180687063,3735838,3434,35986309,35986309,37703783130660,435192,216495,819900118,434611,3434,65,636040,1528,788078,15843
2025-07-30T19:31:39.286466,17763,89484,180687073,3805280,3211,35991141,35991141,37707543990692,431230,216521,819900191,434661,3211,62,629179,1523,788196,15750
2025-07-30T19:31:44.447078,17345,80261,180687085,3849705,3538,35995964,35995964,37711392203946,430859,216547,819900262,434709,3538,66,625649,1564,788220,15454
2025-07-30T19:31:49.585254,18027,82206,180687093,3940486,3048,36000806,36000806,37715255520552,440502,216573,819900328,434755,3048,65,639805,1602,788307,14959
2025-07-30T19:31:54.710660,17779,84231,180687103,3761772,3249,36005632,36005632,37718939392018,430176,216598,819900396,434804,3249,66,638978,1585,788388,15925
2025-07-30T19:31:59.851807,18007,77887,180687112,3979170,3255,36010479,36010479,37722754313021,436665,216624,819900464,434851,3255,63,631321,1516,788408,15676
2025-07-30T19:32:05.020295,18507,79314,180687131,3890842,3120,36019127,36019127,37730332769820,429488,216676,819900606,434947,3120,62,649419,1705,788453,15558
2025-07-30T19:32:10.157216,19263,76160,180687142,3866574,3642,36023846,36023846,37733970428919,430670,216702,819900667,434994,3642,70,649427,1595,788473,15851
2025-07-30T19:32:15.289556,17811,84080,180687150,3896719,3463,36028654,36028654,37737910862307,434952,216728,819900733,435042,3463,68,634846,1495,788495,15770
2025-07-30T19:32:20.459100,17861,79192,180687161,3808902,3108,36033503,36033503,37741641396179,432028,216753,819900806,435090,3108,63,637734,1579,788625,16134
2025-07-30T19:32:25.571456,18574,77675,180687170,3872968,3133,36038332,36038332,37745475070885,431761,216779,819900865,435137,3133,69,633540,1549,788649,16193
2025-07-30T19:32:30.709168,19666,82680,180687180,3886425,3629,36043139,36043139,37749174902783,432984,216804,819900935,435186,3629,67,622695,1619,788669,15927
2025-07-30T19:32:35.834384,17824,85812,180687190,3780991,3241,36047956,36047956,37752954499287,433911,216830,819900992,435232,3241,69,640585,1441,788692,15903
2025-07-30T19:32:40.980337,17150,81312,180687198,4102377,3393,36052799,36052799,37756794928762,432412,216857,819901055,435280,3393,72,623955,1638,788720,15819
2025-07-30T19:32:46.121066,15940,79116,180687208,3972966,3274,36057617,36057617,37760582115852,429036,216882,819901134,435329,3274,76,648981,1603,788746,16432
2025-07-30T19:32:51.266766,18838,77132,180687219,3950388,3220,36062452,36062452,37764427113250,427982,216908,819901217,435376,3220,68,635049,1502,788767,15379
2025-07-30T19:32:56.410834,18988,82041,180687227,3791821,3542,36067295,36067295,37768179520068,431599,216934,819901280,435423,3542,63,635857,1591,788881,15518
2025-07-30T19:33:01.546251,18027,86004,180687236,3810717,3257,36071846,36071847,37771883638075,432204,216959,819901346,435471,3257,68,634966,1530,788925,16084
2025-07-30T19:33:06.695722,17557,78548,180687246,3866414,3037,36075909,36075909,37775574055687,433432,216985,819901411,435518,3037,66,632985,1455,789020,16011
2025-07-30T19:33:11.828727,17822,82548,180687254,3958063,3183,36080655,36080655,37779360650374,424693,217011,819901477,435566,3183,65,628896,1621,789048,15844
2025-07-30T19:33:16.998102,17606,79433,180687265,3524694,2876,36085450,36085450,37783105690289,431069,217036,819901545,435613,2876,63,641330,1760,789159,15809
2025-07-30T19:33:22.124284,20100,85243,180687273,3855774,4506,36090261,36090263,37787055140967,434492,217062,819901604,435660,4506,62,629096,1555,789263,15725
2025-07-30T19:33:27.263038,17511,78088,180687283,3931977,3278,36095088,36095088,37790737011354,432409,217088,819901675,435709,3278,64,632653,1550,789287,15353
2025-07-30T19:33:32.406320,18521,75601,180687293,4722196,3109,36099887,36099887,37794507549561,435738,217113,819901733,435756,3109,63,637903,1751,789387,15675
2025-07-30T19:33:37.546771,17953,77801,180687302,4037353,3169,36104698,36104698,37798285002007,442628,217138,819901796,435804,3169,71,636472,1582,789481,15556
2025-07-30T19:33:42.679851,20802,81885,180687312,3720926,3900,36109522,36109522,37802038727596,429063,217164,819901874,435852,3900,65,633585,1610,789585,15702
2025-07-30T19:33:47.804276,17948,83671,180687321,3798782,3071,36114354,36114354,37805810126939,439853,217190,819901939,435899,3071,64,633481,1616,789698,16250
2025-07-30T19:33:52.937048,17553,76980,180687329,4352003,4669,36119184,36119184,37809629841465,442033,217215,819902008,435947,4669,63,640198,1761,789724,16188
2025-07-30T19:33:58.058635,17491,80380,180687343,4097707,4978,36124035,36124035,37813454826840,434658,217241,819902083,435997,4978,63,631759,1619,789853,15853
2025-07-30T19:34:03.189001,17840,81048,180687352,3939667,3112,36128594,36128594,37817161736948,432167,217267,819902164,436049,3112,69,641582,1493,789966,15747
2025-07-30T19:34:08.334709,19483,78881,180687361,4018173,3815,36132649,36132649,37820840031498,428560,217293,819902226,436097,3815,66,637014,1532,789993,15654
2025-07-30T19:34:13.468448,17075,81385,180687374,3777069,3164,36137449,36137449,37824594254536,428432,217318,819902299,436145,3164,66,629943,1504,790025,15641
2025-07-30T19:34:18.598414,17863,98408,180687384,3943045,3534,36142284,36142284,37828404547739,427945,217344,819902365,436192,3534,64,628212,1641,790156,15327
2025-07-30T19:34:23.716706,18406,92592,180687394,3961614,3187,36147101,36147101,37832150894805,431550,217369,819902437,436240,3187,66,639633,1575,790176,15756
2025-07-30T19:34:28.846577,20494,93620,180687404,3834480,3790,36151903,36151904,37835865748428,434786,217394,819902500,436287,3790,71,633540,1637,790196,15553
2025-07-30T19:34:33.997040,18882,83930,180687413,3804014,3373,36156754,36156754,37839729837983,434832,217421,819902567,436335,3373,71,633134,1620,790216,15710
2025-07-30T19:34:39.117418,18945,78947,180687424,3834889,2899,36161576,36161576,37843619991853,434700,217447,819902636,436382,2899,70,642245,1557,790234,15902
2025-07-30T19:34:44.251867,17718,79406,180687434,3966753,3513,36166377,36166377,37847294234551,436111,217472,819902695,436429,3513,66,639530,1565,790252,15479
2025-07-30T19:34:49.450516,17553,81423,180687442,3988049,3334,36171316,36171316,37851195221953,434882,217498,819902788,436478,3334,66,631361,1464,790377,15254
2025-07-30T19:34:54.579584,19979,86132,180687453,3976444,3700,36176148,36176148,37855088958023,441110,217524,819902850,436526,3700,66,634269,1638,790433,15870
2025-07-30T19:34:59.713457,19571,88112,180687462,3756143,3426,36180984,36180984,37858832943754,436590,217550,819902910,436572,3426,62,630182,1472,790519,15845
2025-07-30T19:35:04.914350,18146,76992,180687472,3657848,3090,36185493,36185494,37862613013572,434238,217576,819902983,436622,3090,65,639666,1328,790545,15805
2025-07-30T19:35:10.073211,17649,76873,180687494,3897982,3339,36194324,36194324,37870114092001,438064,217627,819903132,436717,3339,65,661455,1587,790772,15382
2025-07-30T19:35:15.208698,17701,81000,180687504,3760586,3290,36199143,36199143,37873906316752,446233,217653,819903229,436765,3290,66,633964,1631,790874,16106
2025-07-30T19:35:20.342218,18171,80955,180687514,3882101,4747,36203942,36203942,37877688091312,428202,217678,819903293,436812,4747,69,638872,1842,790986,15731
2025-07-30T19:35:25.487692,18303,84036,180687523,3778864,4653,36208757,36208757,37881532773845,429784,217704,819903374,436859,4653,63,630411,1640,791071,15358
2025-07-30T19:35:30.648760,18148,79769,180687533,4368371,3267,36213574,36213574,37885351518196,432554,217730,819903441,436906,3267,70,632370,1576,791099,15653
2025-07-30T19:35:35.769986,17633,84717,180687543,3801539,3068,36218375,36218375,37889111226430,433538,217755,819903497,436953,3068,64,643391,1567,791187,15804
2025-07-30T19:35:40.900692,20918,78412,180687552,3910795,3606,36223178,36223178,37892879584743,432369,217781,819903570,437000,3606,65,639259,1694,791278,15318
2025-07-30T19:35:46.023175,18607,80598,180687563,3805492,3220,36228007,36228007,37896756760606,441296,217807,819903644,437048,3220,69,642659,1498,791383,15517
